Datetime,Zone,Value,Trend,Residual
2017-09-02 22:00:00,Zone 2,20910.18711,18513.642622044947,-1776.5701852977945
2017-09-02 23:00:00,Zone 2,19301.039501666666,18510.644930880804,-1522.403608793291
2017-09-03 09:00:00,Zone 2,15046.153845,18507.584530155207,1830.6342423696951
2017-09-03 10:00:00,Zone 2,17327.027026666667,18510.048937619056,2617.2081662865858
2017-09-03 11:00:00,Zone 2,18093.555093333332,18513.024995335258,2668.0911928913993
2017-09-03 12:00:00,Zone 2,18630.56133,18516.512954154998,2094.156320347647
2017-09-03 13:00:00,Zone 2,18875.051975,18520.51238631322,1609.2401481737616
2017-09-03 14:00:00,Zone 2,18393.555093333332,18525.02208773554,1539.0325751161217
2017-09-03 15:00:00,Zone 2,17844.698546666667,18530.0400070956,1538.3125562690584
2017-09-08 09:00:00,Zone 2,21375.46777666667,20306.36822167424,1520.0250750380328
2017-09-08 10:00:00,Zone 2,23172.349273333337,20320.507182538287,1774.5791440768735
2017-09-10 13:00:00,Zone 2,22083.991685,20920.742885206986,1449.7541380600414
2017-09-10 19:00:00,Zone 2,28577.962580000003,20964.649601261794,1676.1893104580486
2017-09-10 20:00:00,Zone 2,28844.282745,20971.321704388047,1851.6018249813496
2017-09-10 21:00:00,Zone 2,28672.14137166667,20977.81012533037,2036.4098081029442
2017-09-10 22:00:00,Zone 2,26385.031185,20984.114729744313,1913.50232229197
2017-09-10 23:00:00,Zone 2,23215.384615,20990.235151321842,1764.4976096819773
2017-09-11 09:00:00,Zone 2,22219.334718333335,21041.139326470413,1631.091619090239
2017-09-11 10:00:00,Zone 2,23849.68815,21045.172914143714,1638.8649636921
2017-09-14 20:00:00,Zone 2,31362.785861666667,20779.73970382629,1836.098096061498
2017-09-14 21:00:00,Zone 2,29336.382535,20773.37072427203,1579.3864261834897
2017-09-16 15:00:00,Zone 2,19437.629936666668,20520.36720626238,-1660.8534650984911
2017-09-16 16:00:00,Zone 2,19049.68814833333,20514.423222709043,-1529.9069780302416
2017-09-16 18:00:00,Zone 2,21508.939708333335,20502.29821129793,-1478.55814490973
2017-09-21 21:00:00,Zone 2,24948.648648333332,19944.977935862484,-1618.4702696094537
2017-09-22 05:00:00,Zone 2,14334.511435,19968.989795737518,-1472.494367334366
2017-09-22 06:00:00,Zone 2,12562.577961666668,19971.993716470253,-2596.6015424426296
2017-09-22 07:00:00,Zone 2,14003.950105000002,19974.98818871092,-2482.8876891720247
2017-09-22 08:00:00,Zone 2,16716.424116666665,19977.972062136258,-1742.7360228252946
2017-09-26 09:00:00,Zone 2,23583.991683333337,20779.1891865181,1668.3241981905048
2017-09-28 17:00:00,Zone 2,24865.696466666664,21000.10118601376,1548.57016139185
2017-09-28 18:00:00,Zone 2,30407.276508333332,20998.21173853496,2050.4846183214577
2017-09-28 19:00:00,Zone 2,32401.247401666667,20996.226831573214,2456.8169059790307
2017-09-28 20:00:00,Zone 2,31715.800415,20994.151962741464,2347.107940660855
2017-09-28 21:00:00,Zone 2,29855.925155,20991.99215106638,2489.4908652207378
2017-09-28 22:00:00,Zone 2,26340.12474,20989.751952769522,2117.6464759469345
2017-09-28 23:00:00,Zone 2,23103.118501666668,20987.435427816043,2118.776233426892
2017-09-29 00:00:00,Zone 2,20544.074845,20985.046092952678,1914.9138128571649
2017-09-29 01:00:00,Zone 2,18803.950105,20982.58698423082,1659.3172906736363
2017-09-29 02:00:00,Zone 2,18478.378378333335,20980.060703286134,1777.3865649367508
2017-09-29 03:00:00,Zone 2,18089.18919,20977.469503802935,1675.9086822140598
2017-09-29 04:00:00,Zone 2,18337.422036666667,20974.815400622825,1615.390176854522
2017-09-29 05:00:00,Zone 2,18592.515591666666,20972.10022705022,1568.875393815466
2017-09-29 06:00:00,Zone 2,18213.92931333333,20969.32557681157,1443.247451240146
2017-09-29 07:00:00,Zone 2,19390.85239,20966.49278080549,1517.3664750327116
2017-09-29 08:00:00,Zone 2,21545.738045000002,20963.602972758046,1705.552130286269
2017-09-29 09:00:00,Zone 2,23410.602911666665,20960.657132109023,1604.8958649412125
2017-09-29 10:00:00,Zone 2,24631.808731666668,20957.656081158235,1597.5710858622042
2017-09-29 11:00:00,Zone 2,25652.182953333337,20954.600385142938,1909.0711985995003
2017-09-29 12:00:00,Zone 2,25422.661121666664,20951.490350764187,2053.2238189613236
2017-09-29 13:00:00,Zone 2,25228.690229999997,20948.325962195537,1956.1343641879212
2017-09-29 14:00:00,Zone 2,24778.378378333335,20945.106927378005,1573.9740048452913
2017-09-30 16:00:00,Zone 2,22781.91268166667,20845.992138621852,1737.3951323302244
2017-10-01 13:00:00,Zone 2,18505.394191666666,20759.06405671385,-1445.0896065720372
2017-10-01 14:00:00,Zone 2,18202.28215833333,20754.793560513906,-1466.5991770267428
2017-10-04 11:00:00,Zone 2,25668.049791666668,20545.693954730687,1832.869333934832
2017-10-10 12:00:00,Zone 2,24889.419088333332,20762.998404959493,1618.6646315521903
2017-10-11 11:00:00,Zone 2,22040.663901666663,20807.44409057996,-1560.3962491847124
2017-10-11 12:00:00,Zone 2,22232.987551666665,20810.192367968884,-1409.0160928700352
2017-10-18 12:00:00,Zone 2,25132.780081666668,21237.243897320528,1491.9337892619224
2017-10-19 09:00:00,Zone 2,20321.576763333334,21210.619415103713,-1565.8814646426072
2017-10-19 10:00:00,Zone 2,21053.526970000003,21209.327171333094,-1774.953259318001
2017-10-19 11:00:00,Zone 2,21800.414936666664,21208.033689298405,-1486.897680989383
2017-10-24 17:00:00,Zone 2,24738.17427666667,22176.370477288343,-1430.9839618453916
2017-10-24 18:00:00,Zone 2,29296.058091666666,22192.85137402186,-1779.0991013465718
2017-10-24 19:00:00,Zone 2,29155.394191666666,22209.31625775815,-1680.8296334284496
2017-10-24 20:00:00,Zone 2,28366.182571666664,22225.764095861057,-1575.0278107198137
2017-10-24 21:00:00,Zone 2,25828.630703333332,22242.19430188834,-1653.7600178961184
2017-10-25 09:00:00,Zone 2,20840.041495,22438.228500401317,-1453.8400035400155
2017-10-25 10:00:00,Zone 2,21703.31950166667,22454.516345123808,-1991.541471275621
2017-10-25 18:00:00,Zone 2,34376.141078333334,22584.853912078368,1831.7235455473492
2017-10-25 19:00:00,Zone 2,33791.701246666664,22601.155167889778,1644.76763491549
2017-10-25 20:00:00,Zone 2,32642.11618,22617.458168431585,1615.24257270011
2017-10-25 21:00:00,Zone 2,30036.099585,22633.76237949137,1593.2603015654895
2017-10-25 22:00:00,Zone 2,26457.883818333332,22650.067076578183,1482.2469365578036
2017-11-02 13:00:00,Zone 2,24712.190081666664,23596.147286879528,-1686.9233183288816
2017-11-03 10:00:00,Zone 2,20591.528925000002,23457.846770751283,-2058.4063584760006
2017-11-04 10:00:00,Zone 2,23972.107438333333,23291.051848917177,1684.9540818651549
2017-11-06 06:00:00,Zone 2,14056.611568333334,23082.424230397715,-2081.5249187307345
2017-11-06 07:00:00,Zone 2,13243.388429999999,23079.01761105179,-3210.3772523424414
2017-11-06 08:00:00,Zone 2,15521.280991666667,23075.638705781912,-2800.9603191763636
2017-11-06 09:00:00,Zone 2,18738.842975,23072.284230481706,-2075.441419090086
2017-11-06 12:00:00,Zone 2,23748.96694166667,23062.337392427624,-1411.019350646493
2017-11-06 14:00:00,Zone 2,23985.7438,23055.77676658673,-1633.7513170795064
2017-11-06 15:00:00,Zone 2,23271.694215,23052.510210969223,-2003.8335978492432
2017-11-06 16:00:00,Zone 2,22951.23966833333,23049.2498490823,-1833.30963544497
2017-11-06 17:00:00,Zone 2,27472.31405,23045.993729897145,-1729.7079913915077
2017-11-06 18:00:00,Zone 2,31153.512394999998,23042.740090334497,-1504.2778844379318
2017-11-11 12:00:00,Zone 2,26660.330578333334,22944.663442755107,1460.4531550521533
2017-11-18 08:00:00,Zone 2,15022.933885,22655.230230837216,-1724.4190040199537
2017-11-18 09:00:00,Zone 2,17733.471074999998,22658.125484188084,-2005.241898796161
2017-11-18 10:00:00,Zone 2,20100.0,22661.02947806688,-2237.244916587155
2017-11-18 11:00:00,Zone 2,21435.123966666666,22663.943193402385,-2503.483429213702
2017-11-18 12:00:00,Zone 2,22169.008264999997,22666.867856691108,-2280.0133008047596
2017-11-18 13:00:00,Zone 2,22312.190081666664,22669.804967965094,-2015.3754806269062
2017-11-18 15:00:00,Zone 2,21673.140496666667,22675.72340221789,-1498.4382228896866
2017-11-18 16:00:00,Zone 2,21643.388430000003,22678.70869357319,-1712.0936115162185
2017-11-18 17:00:00,Zone 2,26816.528926666666,22681.71457705636,-1644.315479165456
2017-11-18 18:00:00,Zone 2,29071.48760333333,22684.743746519332,-1851.434469306405
2017-11-18 19:00:00,Zone 2,29073.347105000004,22687.798955089707,-1482.1590562652273
2017-11-22 11:00:00,Zone 2,22842.148761666667,23229.523012514324,-1540.3118614171544
2017-11-22 16:00:00,Zone 2,24150.000001666664,23268.16084259415,-1735.0404632818208
2017-11-22 17:00:00,Zone 2,29512.190083333335,23275.69169105662,-1906.0477710264386
2017-11-23 11:00:00,Zone 2,22607.85124,23393.336842347166,-1597.1812706023447
2017-11-23 12:00:00,Zone 2,23669.6281,23398.65150501923,-1737.4736296066876
2017-11-23 13:00:00,Zone 2,24155.578511666667,23403.82537815988,-1443.7835115308335
2017-11-29 10:00:00,Zone 2,24894.42148666667,23365.305904186927,1513.0594578993914
2017-11-29 11:00:00,Zone 2,26667.148761666667,23357.157083237063,1550.9509121250376
2017-11-29 15:00:00,Zone 2,27577.066114999998,23325.585395779795,1634.5122023370714
2017-11-29 16:00:00,Zone 2,28741.115705,23317.96899860902,2087.274496811784
2017-11-29 17:00:00,Zone 2,33555.37189833333,23310.47053135948,1696.6741561992458
2017-11-30 10:00:00,Zone 2,24832.43801833333,23202.338495898384,1788.2247198796795
2017-11-30 11:00:00,Zone 2,26805.991738333334,23197.10000016051,2254.814802815763
2017-11-30 12:00:00,Zone 2,27829.33884333333,23191.978175618624,2349.2047250481155
2017-11-30 13:00:00,Zone 2,28125.0,23186.970863787414,2446.207177625136
2017-11-30 14:00:00,Zone 2,27578.925619999998,23182.075503313656,1819.616752326503
2017-11-30 15:00:00,Zone 2,27508.884298333334,23177.28927540289,1518.6416256336051
2017-12-01 06:00:00,Zone 2,15818.962873333332,23115.999829239845,-1568.3334858944654
2017-12-01 07:00:00,Zone 2,13237.803006666667,23112.404192941798,-3417.403890710615
2017-12-01 08:00:00,Zone 2,14803.313901666666,23108.841982151396,-3315.21548007174
2017-12-01 09:00:00,Zone 2,17537.281375000002,23105.30906672694,-2759.5130700754235
2017-12-01 10:00:00,Zone 2,19950.905186666667,23101.80180876549,-2545.7319122530353
2017-12-01 11:00:00,Zone 2,21459.957043333332,23098.317127127037,-2907.293657108552
2017-12-01 12:00:00,Zone 2,21707.885855,23094.852608606485,-2691.201911742366
2017-12-01 13:00:00,Zone 2,22126.419145000003,23091.4064151516,-2594.9733498579844
2017-12-01 14:00:00,Zone 2,21402.27063833333,23087.977198860674,-3052.5016789528927
2017-12-01 15:00:00,Zone 2,20744.400121666666,23084.5640797824,-3481.288527656754
2017-12-01 16:00:00,Zone 2,21135.931266666666,23081.166707738204,-3242.4166128052966
2017-12-01 17:00:00,Zone 2,26660.32525166667,23077.785459187788,-3052.956363606132
2017-12-01 18:00:00,Zone 2,28463.332309999998,23074.421459884685,-3244.7251243799656
2017-12-01 19:00:00,Zone 2,28280.454126666667,23071.076470839853,-3100.8752072019342
2017-12-01 20:00:00,Zone 2,28363.91531333333,23067.75281186413,-2881.2939979923976
2017-12-01 21:00:00,Zone 2,27834.305001666668,23064.45328780611,-2308.8897017476156
2017-12-02 07:00:00,Zone 2,13292.42099,23033.58542031557,-1564.4306646709483
2017-12-02 08:00:00,Zone 2,15045.105860000001,23030.803471961965,-1419.864359242627
2017-12-02 09:00:00,Zone 2,18006.750538333334,23028.09476923719,-1430.5634306103566
2017-12-02 10:00:00,Zone 2,20786.130713333332,23025.464048547004,-1431.5644907054375
2017-12-02 11:00:00,Zone 2,22343.050016666664,23022.916242239127,-1630.4679139328182
2017-12-02 12:00:00,Zone 2,22817.428656666667,23020.456517481525,-1748.8275386962305
2017-12-02 13:00:00,Zone 2,22632.095733333335,23018.090346102854,-1894.6151253958851
2017-12-02 14:00:00,Zone 2,22575.636698333332,23015.823447451385,-1562.892287037681
2017-12-28 18:00:00,Zone 2,31266.032526666666,24447.141821491172,-1593.9928736390975
2017-01-02 13:00:00,Zone 3,18946.50602333333,17791.67262498016,1067.8437683817028
2017-01-02 14:00:00,Zone 3,18274.698795,17790.471032285473,1043.2055460855336
2017-01-11 07:00:00,Zone 3,11301.204818333334,17475.282127290484,-1024.0555615496269
2017-01-13 10:00:00,Zone 3,13018.795180000001,17468.07616033047,-1053.5053653512769
2017-01-16 12:00:00,Zone 3,16322.891565,17767.76563679969,-1163.3377519212772
2017-01-16 13:00:00,Zone 3,16504.096386666668,17772.42605931941,-1356.3323299637232
2017-01-18 11:00:00,Zone 3,18204.33734833333,17946.691509786353,1156.9536795702988
2017-01-18 12:00:00,Zone 3,18868.433736666666,17949.536777046018,1352.985410800371
2017-01-18 13:00:00,Zone 3,19290.60241,17952.355082335587,1466.8592826550412
2017-01-18 14:00:00,Zone 3,19093.975901666665,17955.14754618538,1239.5808888701176
2017-01-18 15:00:00,Zone 3,19207.710843333334,17957.915058032435,1557.1408609021892
2017-01-18 16:00:00,Zone 3,19730.12048166667,17960.658411969347,2297.083284529057
2017-01-18 17:00:00,Zone 3,23520.963854999998,17963.37831810562,2259.4380273806273
2017-01-18 18:00:00,Zone 3,27626.024096666664,17966.075407552544,1429.3982836699943
2017-01-18 19:00:00,Zone 3,27312.771085,17968.750290885117,1032.933855437157
2017-01-25 10:00:00,Zone 3,14832.771085,17896.226164532356,-1037.5477987128324
2017-01-25 11:00:00,Zone 3,16113.73494,17894.02299385899,-1088.0112783484146
2017-01-25 12:00:00,Zone 3,16700.722891666668,17891.791998345765,-1028.5672502082125
2017-01-26 11:00:00,Zone 3,18042.409638333334,17835.935021112287,1127.9447337958954
2017-01-29 20:00:00,Zone 3,24620.722893333335,17687.53523999119,-1089.3829104128818
2017-02-08 17:00:00,Zone 3,16753.20603,17208.657831161643,-1057.615960649504
2017-02-10 16:00:00,Zone 3,16840.0402,17276.849027043092,1097.7374056621993
2017-02-10 17:00:00,Zone 3,18811.17588,17278.874583915906,1392.0969430069963
2017-02-12 17:00:00,Zone 3,19924.582916666666,17376.258623289643,1503.793620612927
2017-02-14 17:00:00,Zone 3,16757.065326666667,17405.4120672075,-1190.4020950814884
2017-02-18 16:00:00,Zone 3,16133.788945,17439.652316904427,-1104.4414598606527
2017-02-18 17:00:00,Zone 3,16919.155778333334,17440.735773161545,-1245.6272490158426
2017-02-19 12:00:00,Zone 3,18937.567838333332,17459.982794701344,1358.0456943116988
2017-02-19 13:00:00,Zone 3,19955.457288333335,17460.782395719863,1711.3182924007451
2017-02-19 14:00:00,Zone 3,19521.28643333333,17461.55063407165,1426.0630370122599
2017-02-19 15:00:00,Zone 3,18852.66331666667,17462.28667736596,1229.4479737904403
2017-02-19 16:00:00,Zone 3,18779.336685,17462.9896197342,1391.908487730616
2017-02-19 17:00:00,Zone 3,19682.412061666666,17463.658602939213,1371.6603138671526
2017-02-19 18:00:00,Zone 3,25877.547738333335,17464.292863012917,1269.0730559068434
2017-02-22 20:00:00,Zone 3,27928.763819999996,17391.23653819572,1923.9678003872068
2017-02-22 21:00:00,Zone 3,27537.045224999998,17388.54497557973,2219.260748979861
2017-02-22 22:00:00,Zone 3,25313.125628333335,17385.816683235418,1849.4262205255109
2017-02-22 23:00:00,Zone 3,22049.125625,17383.052341795126,1810.6266537100491
2017-02-23 00:00:00,Zone 3,18743.63819,17380.252654874374,1447.0334663782087
2017-02-23 01:00:00,Zone 3,16872.844221666666,17377.418429160505,1344.552733408269
2017-02-23 02:00:00,Zone 3,15870.39196,17374.55062820222,1285.6623922124054
2017-02-23 03:00:00,Zone 3,15274.130651666666,17371.650343360256,1094.277315014151
2017-02-23 04:00:00,Zone 3,15156.422111666667,17368.718662522875,1045.115102533513
2017-02-23 05:00:00,Zone 3,15912.844221666666,17365.75668317494,1189.9262989079543
2017-02-23 06:00:00,Zone 3,14893.025123333333,17362.76558096173,1051.8953194434507
2017-03-01 12:00:00,Zone 3,17771.61290333333,17029.52998215691,1100.3293415455446
2017-03-01 13:00:00,Zone 3,18236.129033333335,17028.337148795446,1127.3603054106607
2017-03-14 17:00:00,Zone 3,18684.193548333333,17356.4383015562,1440.15968132954
2017-03-14 18:00:00,Zone 3,23769.677421666667,17354.58749749251,1125.5929940878596
2017-03-17 18:00:00,Zone 3,22699.354841666664,17089.614151542624,1250.6498037536767
2017-03-17 19:00:00,Zone 3,26684.516128333333,17085.51047450648,1442.4981411036897
2017-03-17 20:00:00,Zone 3,27136.451613333335,17081.405956273302,1513.1857190067349
2017-03-17 21:00:00,Zone 3,26779.354838333336,17077.299942813595,1611.144512820203
2017-03-17 22:00:00,Zone 3,25236.774193333335,17073.191834597565,1796.2905874365642
2017-03-17 23:00:00,Zone 3,22014.193546666665,17069.08103719141,1437.7396493012457
2017-03-27 18:00:00,Zone 3,22341.290321666664,16750.721146228636,1558.300747111498
2017-03-27 19:00:00,Zone 3,27490.64516,16754.063411732885,1632.6262084876616
2017-03-27 20:00:00,Zone 3,27590.322579999996,16757.506198149207,1616.1361753779165
2017-03-27 21:00:00,Zone 3,26227.741933333335,16761.052738025548,1421.544073033463
2017-03-27 22:00:00,Zone 3,23718.387095,16764.7060852764,1516.811305442934
2017-03-27 23:00:00,Zone 3,19907.419355,16768.46901776401,1096.013555342186
2017-03-28 00:00:00,Zone 3,17433.870968333333,16772.34396619919,1017.0235954245909
2017-03-28 15:00:00,Zone 3,17362.258066666665,16845.115447712666,1353.0227449489357
2017-03-28 16:00:00,Zone 3,16874.516128333333,16850.990740993522,1104.6097779951888
2017-03-31 17:00:00,Zone 3,14662.258065,17532.86876977647,-1180.785397014697
2017-03-31 18:00:00,Zone 3,18642.580648333333,17544.192943422426,-1255.2806105089767
2017-03-31 19:00:00,Zone 3,24740.322581666667,17555.561568608216,-1213.50364856727
2017-03-31 20:00:00,Zone 3,24862.258065,17566.974641111436,-1339.460393361307
2017-03-31 22:00:00,Zone 3,22383.87097,17589.934470416654,-1098.8019212891486
2017-04-13 11:00:00,Zone 3,19968.969695,18819.158453581844,1025.560617155701
2017-04-13 14:00:00,Zone 3,20684.606060000002,18820.70154398166,1121.0025279309302
2017-04-20 17:00:00,Zone 3,19974.787876666665,18588.603108981762,1171.8939126717196
2017-04-25 20:00:00,Zone 3,28451.87878833333,18214.263983963276,1059.978500290319
2017-04-27 17:00:00,Zone 3,16777.69697,18062.429501286784,-1281.2128393483508
2017-04-27 18:00:00,Zone 3,18577.454543333333,18058.027240654646,-1370.6565268871236
2017-04-27 19:00:00,Zone 3,25406.060605000002,18053.544746364198,-1307.9807863678143
2017-04-27 20:00:00,Zone 3,26023.757575,18048.981514783154,-1209.0933554840922
2017-04-27 21:00:00,Zone 3,25126.78788,18044.337188641493,-1078.457337153097
2017-04-27 23:00:00,Zone 3,19390.060606666666,18034.804633957552,-1108.576657738853
2017-04-28 17:00:00,Zone 3,18422.303031666666,17935.29140505916,1427.4345479568183
2017-04-28 18:00:00,Zone 3,20690.424241666668,17929.131524741137,1864.2497228959983
2017-04-30 22:00:00,Zone 3,25457.454546666664,17593.30631710122,1407.1132190961325
2017-04-30 23:00:00,Zone 3,21761.939394999998,17587.69025973933,1226.1702931056134
2017-05-01 18:00:00,Zone 3,17280.0,17490.999219442536,-1292.436702237912
2017-05-15 13:00:00,Zone 3,19850.040485,17596.892235395535,1043.8726812610912
2017-05-15 14:00:00,Zone 3,19455.54655833333,17598.26492250347,1278.9632759533597
2017-05-22 11:00:00,Zone 3,16178.137653333333,17634.517513745526,-1214.5572477590104
2017-05-22 12:00:00,Zone 3,16677.570851666667,17637.0029802466,-1295.4799450159644
2017-05-22 13:00:00,Zone 3,17042.914979999998,17639.53399039652,-1447.282907725723
2017-05-22 14:00:00,Zone 3,16706.72064666667,17642.1108228391,-1272.8514515127536
2017-05-25 02:00:00,Zone 3,15589.31174,17864.894273556816,-1233.9848504929323
2017-05-25 10:00:00,Zone 3,17518.056679999998,17903.93205734598,1278.0316848412294
2017-05-25 11:00:00,Zone 3,19247.611334999998,17908.959589604256,1865.1690272271699
2017-05-25 12:00:00,Zone 3,19838.380566666667,17914.01862956113,1941.3933632234657
2017-05-25 13:00:00,Zone 3,20331.983808333334,17919.108491709456,1796.796121063926
2017-05-26 01:00:00,Zone 3,16922.42915,17982.054173022152,-1228.0346274251133
2017-05-26 02:00:00,Zone 3,15802.105265,17987.396908024428,-2077.8531670184257
2017-05-26 09:00:00,Zone 3,14632.226721666666,18024.889264045523,1266.7420321250138
2017-05-26 10:00:00,Zone 3,16049.878541666667,18030.248733015786,1060.9320636055854
2017-05-26 18:00:00,Zone 3,17060.40485833333,18073.025179534423,-1822.7208214195816
2017-05-26 19:00:00,Zone 3,22869.959515,18078.34620023597,-1127.884526662685
2017-05-27 02:00:00,Zone 3,21448.421051666668,18115.264519799046,1746.6851526503997
2017-05-27 09:00:00,Zone 3,12578.137651666666,18151.28968853075,-1222.921567121779
2017-05-27 10:00:00,Zone 3,14258.137651666666,18156.343215623856,-1435.516655863954
2017-05-27 11:00:00,Zone 3,15927.449391666667,18161.373048095997,-1291.5499202749124
2017-05-27 12:00:00,Zone 3,17055.54656,18166.379679377267,-1258.9315892305494
2017-05-27 13:00:00,Zone 3,17938.785423333335,18171.363736994335,-1119.6029423956206
2017-05-28 02:00:00,Zone 3,22740.728746666664,18234.553241364458,1648.186532017662
2017-05-28 13:00:00,Zone 3,17245.020243333332,18287.109984671904,-1022.7027765799176
2017-05-28 17:00:00,Zone 3,20070.607288333333,18306.226735692257,1047.1730420366184
2017-05-28 18:00:00,Zone 3,22468.663966666663,18311.002642788255,1642.7805714850983
2017-05-29 12:00:00,Zone 3,18294.412956666667,18395.776593847775,1200.4331721878189
2017-05-29 13:00:00,Zone 3,19664.45344166667,18400.370126393653,1524.249932153809
2017-06-15 17:00:00,Zone 3,21636.92308,20156.5933592817,1149.9608536854976
2017-06-16 11:00:00,Zone 3,16055.138461666667,20305.25929844765,-1035.6121168149293
2017-06-17 08:00:00,Zone 3,14064.246155,20464.18515999656,1195.6628838517972
2017-06-17 09:00:00,Zone 3,17482.83077,20471.353791974947,2457.3207243336437
2017-06-17 10:00:00,Zone 3,20594.215385,20478.48360719744,3570.958515393075
2017-06-17 11:00:00,Zone 3,21712.738461666668,20485.57453281241,3426.445520129786
2017-06-17 12:00:00,Zone 3,22313.353846666665,20492.626280508175,2922.16091139576
2017-06-17 13:00:00,Zone 3,21677.292306666666,20499.638271443844,1674.5225998553615
2017-06-18 10:00:00,Zone 3,15265.476923333334,20636.655623317165,-1081.1878134071194
2017-06-20 13:00:00,Zone 3,21327.753845,20921.724744006387,1022.6194699789339
2017-06-24 18:00:00,Zone 3,24915.692308333335,21826.937593873587,1200.2226029507656
2017-06-24 19:00:00,Zone 3,29811.2,21834.682398426394,1184.4860850265068
2017-06-25 01:00:00,Zone 3,28586.338463333333,21881.950196373095,1306.5217253336632
2017-06-25 02:00:00,Zone 3,27641.107695000002,21889.986340218773,1773.3946563754107
2017-06-25 15:00:00,Zone 3,23535.261540000003,21999.768786952136,1415.8731354826268
2017-06-25 16:00:00,Zone 3,23833.59999833333,22008.656690458778,1626.3541576499592
2017-06-25 17:00:00,Zone 3,24077.784616666668,22017.6100016862,1576.3437163251183
2017-06-25 18:00:00,Zone 3,25651.200001666668,22026.628611592947,2093.0414155199796
2017-06-25 19:00:00,Zone 3,30471.87692166667,22035.712292665492,2203.193816767467
2017-06-25 20:00:00,Zone 3,32519.876923333333,22044.86078939314,1014.1569153962082
2017-06-25 21:00:00,Zone 3,33293.784615000004,22054.073794674587,1857.6327859913945
2017-06-25 22:00:00,Zone 3,33127.38461666667,22063.35091516946,2272.015658786684
2017-06-25 23:00:00,Zone 3,32212.67692166667,22072.6916623202,2551.5848694526394
2017-06-26 00:00:00,Zone 3,30855.876923333333,22082.09548133966,2863.4563060741784
2017-06-26 01:00:00,Zone 3,28908.307691666665,22091.561687083773,2616.242111068961
2017-06-26 02:00:00,Zone 3,27036.553846666666,22101.089529377296,2155.169428207868
2017-06-26 03:00:00,Zone 3,24690.215386666667,22110.678089989062,2410.203853949566
2017-06-26 04:00:00,Zone 3,21537.476921666665,22120.32622707681,2355.483945498974
2017-06-26 05:00:00,Zone 3,16178.215385000001,22130.032615776414,1847.6695005521542
2017-06-26 06:00:00,Zone 3,16605.538461666667,22139.795691728013,2450.0088498706245
2017-06-26 07:00:00,Zone 3,17618.707693333334,22149.61366668457,2775.8392460089817
2017-06-26 08:00:00,Zone 3,18622.030768333334,22159.48444746202,2671.439758101631
2017-06-26 09:00:00,Zone 3,18905.599998333335,22169.405678469957,1883.640550352011
2017-06-26 10:00:00,Zone 3,19484.553846666666,22179.37498032981,1224.0210259686392
2017-06-26 15:00:00,Zone 3,20219.076921666667,22229.862995656702,-1492.961974771515
2017-06-26 16:00:00,Zone 3,20165.907691666667,22240.07277972188,-1606.4612361565596
2017-06-26 17:00:00,Zone 3,19845.907693333334,22250.31471461121,-2002.7519528649427
2017-06-26 18:00:00,Zone 3,19789.784615,22260.586678440435,-2724.244767484295
2017-06-26 19:00:00,Zone 3,24096.492306666667,22270.886687007445,-3064.129490696807
2017-06-26 20:00:00,Zone 3,30106.584613333336,22281.212946008563,-1267.5680254256622
2017-06-26 21:00:00,Zone 3,29813.16923,22291.56387955474,-1439.1098774073434
2017-06-26 22:00:00,Zone 3,29613.292308333333,22301.937950190895,-1176.592986845044
2017-06-26 23:00:00,Zone 3,28295.876921666666,22312.333540721043,-1028.3513045360887
2017-06-27 00:00:00,Zone 3,25578.33846166667,22322.748899429047,-1526.8823464150955
2017-06-27 01:00:00,Zone 3,22490.584613333336,22333.182155725775,-2478.184397306355
2017-06-27 02:00:00,Zone 3,20608.98461666667,22343.631462841844,-2777.466452734039
2017-06-27 03:00:00,Zone 3,20057.600000000002,22354.094975744345,-1487.6737650714203
2017-06-28 01:00:00,Zone 3,23134.523075,22583.64512844628,-1148.612583866754
2017-06-28 02:00:00,Zone 3,21213.538461666667,22593.875177838363,-1406.0984610545747
2017-07-01 20:00:00,Zone 3,36663.76569166667,23721.651611354555,1321.2892965828833
2017-07-04 11:00:00,Zone 3,26868.953976666668,24566.845954763736,1381.4016852008208
2017-07-04 12:00:00,Zone 3,27822.928868333333,24578.3659712162,1369.9708655162685
2017-07-07 15:00:00,Zone 3,24050.209203333332,25599.41890506282,-1165.5649910366847
2017-07-07 16:00:00,Zone 3,24139.58159,25615.91752835318,-1159.1269819847985
2017-07-10 12:00:00,Zone 3,28748.786611666666,26812.239575418498,1034.8191969351283
2017-07-13 11:00:00,Zone 3,25579.581591666665,28165.880865067873,-1908.8446290861502
2017-07-13 12:00:00,Zone 3,27404.184100000002,28181.30764822534,-1354.4470402047264
2017-07-13 13:00:00,Zone 3,27470.46025,28196.605067234424,-1359.849129524071
2017-07-14 20:00:00,Zone 3,41985.941425000005,28625.892291774308,1065.7716778806316
2017-07-21 00:00:00,Zone 3,31015.230125000002,30180.656555281337,-1208.1940398659135
2017-07-21 01:00:00,Zone 3,27149.12134,30192.46290458472,-1185.9526475298553
2017-07-24 09:00:00,Zone 3,24781.255231666666,31072.26585879766,-2143.4482640017595
2017-07-24 10:00:00,Zone 3,26956.31799333333,31077.307186038415,-1905.6392138357187
2017-07-24 11:00:00,Zone 3,28379.24686166667,31082.00091139968,-1935.856350326485
2017-07-24 12:00:00,Zone 3,29818.242676666665,31086.340766091045,-1849.4403340932804
